seed,context,n,difficulty,queue_s,rtt_s,fail_prob,deadline_s,volatility,reuse_count,qpu_error,outage,action,quality_loss,delay_s,infeasible,energy_j,money,deadline_miss,utility
8,2,12,0.851731492816561,0.6604161529434234,3.1001610782634272,0.237896164444624,2.7876808585628226,0.039330796478798766,4,0.009561302501820908,1,fallback,0.18942606545513105,0.025,0,0.2,0.0,0,-0.19160933536710104
8,3,12,0.9645772081022105,2.1259768818866,0.05942075848577761,0.0018633059057331703,2.9783485721765537,0.04323184071268217,218,0.018809021528426048,0,invoke-QPU,0.06445074230462293,2.364356588536593,0,5.5120000000000005,0.000512,0,-0.22533822972821754
8,3,12,0.9645772081022105,2.1259768818866,0.05942075848577761,0.0018633059057331703,2.9783485721765537,0.04323184071268217,218,0.018809021528426048,0,remote-sim,0.0719532074000479,0.11909545076972036,0,29.77386269243009,1.1909545076972038e-06,0,-0.2558046468372949
8,3,12,0.9645772081022105,2.1259768818866,0.05942075848577761,0.0018633059057331703,2.9783485721765537,0.04323184071268217,218,0.018809021528426048,0,local-sim,0.08533439274369312,0.09867097247706422,0,0.7893677798165137,0.0,0,-0.09433632718768609
8,3,12,0.9645772081022105,2.1259768818866,0.05942075848577761,0.0018633059057331703,2.9783485721765537,0.04323184071268217,218,0.018809021528426048,0,fallback,0.2098901946874727,0.025,0,0.2,0.0,0,-0.21217099070528975
8,4,12,0.7142426708870018,0.17546272878906952,0.04194272765820402,0.0026050562592587582,1.636992840550015,0.08331814814052207,39,0.010056817984285418,0,invoke-QPU,0.044723201421077316,0.36561911689188675,0,5.5120000000000005,0.000512,0,-0.1338579091652824
8,4,12,0.7142426708870018,0.17546272878906952,0.04194272765820402,0.0026050562592587582,1.636992840550015,0.08331814814052207,39,0.010056817984285418,0,remote-sim,0.056781658611015175,0.08519208259845931,0,21.298020649614827,8.519208259845932e-07,0,-0.1917104251083414
8,4,12,0.7142426708870018,0.17546272878906952,0.04194272765820402,0.0026050562592587582,1.636992840550015,0.08331814814052207,39,0.010056817984285418,0,local-sim,0.08227730533158795,0.10035528205128205,0,0.8028422564102564,0.0,0,-0.09545577512668207
8,4,12,0.7142426708870018,0.17546272878906952,0.04194272765820402,0.0026050562592587582,1.636992840550015,0.08331814814052207,39,0.010056817984285418,0,fallback,0.18921564348187445,0.025,0,0.2,0.0,0,-0.1924985971853875
8,5,12,1.015138196674939,0.15216736809475517,1.3833163565301378,0.4576447260777313,1.0671557470770947,0.115535776762816,4,0.016358785719514653,1,invoke-QPU,0.06168535687636023,4.411316437685168,1,5.5120000000000005,0.000512,1,-7.630022228050894
8,5,12,1.015138196674939,0.15216736809475517,1.3833163565301378,0.4576447260777313,1.0671557470770947,0.115535776762816,4,0.016358785719514653,1,remote-sim,0.06203481205376685,2.779157289060276,1,694.7893222650689,2.779157289060276e-05,1,-11.55325242042633
8,5,12,1.015138196674939,0.15216736809475517,1.3833163565301378,0.4576447260777313,1.0671557470770947,0.115535776762816,4,0.016358785719514653,1,local-sim,0.09450116290674665,0.118304,0,0.946432,0.0,0,-0.11384809944089483
8,5,12,1.015138196674939,0.15216736809475517,1.3833163565301378,0.4576447260777313,1.0671557470770947,0.115535776762816,4,0.016358785719514653,1,fallback,0.1994135515358936,0.025,0,0.2,0.0,0,-0.20350194595496401
8,6,12,1.220197365612811,0.3387355657460267,0.026211511992364604,0.0025579380343356693,0.8418649104921495,0.039963017209887014,282,0.006443373013283909,0,invoke-QPU,0.045945722250825966,0.47727932158127656,0,5.5120000000000005,0.000512,0,-0.12369124399310172
8,6,12,1.220197365612811,0.3387355657460267,0.026211511992364604,0.0025579380343356693,0.8418649104921495,0.039963017209887014,282,0.006443373013283909,0,remote-sim,0.06672163981138052,0.05262490494926821,0,13.156226237317053,5.262490494926822e-07,0,-0.14778835966991372
8,6,12,1.220197365612811,0.3387355657460267,0.026211511992364604,0.0025579380343356693,0.8418649104921495,0.039963017209887014,282,0.006443373013283909,0,local-sim,0.09906329890637922,0.09858768794326242,0,0.7887015035460994,0.0,0,-0.10773536939761537
8,6,12,1.220197365612811,0.3387355657460267,0.026211511992364604,0.0025579380343356693,0.8418649104921495,0.039963017209887014,282,0.006443373013283909,0,fallback,0.21896300741566307,0.025,0,0.2,0.0,0,-0.22116208284591027
8,7,12,1.139676945878527,0.5392954834535438,0.016765761313425533,0.001841665459108334,0.6250525787644274,0.10064044845507669,163,0.011588255156021047,0,invoke-QPU,0.05556614709287579,0.6500197612588511,0,5.5120000000000005,0.000512,1,-2.1796564273706287
8,7,12,1.139676945878527,0.5392954834535438,0.016765761313425533,0.001841665459108334,0.6250525787644274,0.10064044845507669,163,0.011588255156021047,0,remote-sim,0.0627879578463693,0.03386284709310873,0,8.465711773277183,3.386284709310873e-07,0,-0.11700713202699511
8,7,12,1.139676945878527,0.5392954834535438,0.016765761313425533,0.001841665459108334,0.6250525787644274,0.10064044845507669,163,0.011588255156021047,0,local-sim,0.09343629380647801,0.09879479754601227,0,0.7903583803680981,0.0,0,-0.10812119681874578
8,7,12,1.139676945878527,0.5392954834535438,0.016765761313425533,0.001841665459108334,0.6250525787644274,0.10064044845507669,163,0.011588255156021047,0,fallback,0.19783085671628042,0.025,0,0.2,0.0,0,-0.20154686792765736
8,8,12,1.2921444831465398,0.09802488427869267,0.04481834998217602,0.0019952515299937724,1.5684063220401931,0.06790308043421801,5,0.016991322004653996,0,invoke-QPU,0.07131322343460463,0.33167993422522074,0,5.5120000000000005,0.000512,0,-0.1525073126867159
8,8,12,1.2921444831465398,0.09802488427869267,0.04481834998217602,0.0019952515299937724,1.5684063220401931,0.06790308043421801,5,0.016991322004653996,0,remote-sim,0.06731545186820269,0.09966127596435204,0,24.915318991088007,9.966127596435205e-07,0,-0.2236245040906971
8,8,12,1.2921444831465398,0.09802488427869267,0.04481834998217602,0.0019952515299937724,1.5684063220401931,0.06790308043421801,5,0.016991322004653996,0,local-sim,0.09989046518196056,0.114304,0,0.914432,0.0,0,-0.1131386508879134
8,8,12,1.2921444831465398,0.09802488427869267,0.04481834998217602,0.0019952515299937724,1.5684063220401931,0.06790308043421801,5,0.016991322004653996,0,fallback,0.21264749159716675,0.025,0,0.2,0.0,0,-0.21554506860802222
8,9,12,0.9874710079044181,0.18051989766538992,0.0531566853669028,0.001013339598498348,0.778103839932145,0.03775337268657915,335,0.019689977087084736,0,invoke-QPU,0.06679169278881773,0.39978696869147146,0,5.5120000000000005,0.000512,0,-0.1405569992130646
8,9,12,0.9874710079044181,0.18051989766538992,0.0531566853669028,0.001013339598498348,0.778103839932145,0.03775337268657915,335,0.019689977087084736,0,remote-sim,0.06890031597251806,0.10648720046514888,0,26.621800116287222,1.0648720046514889e-06,0,-0.23270461123598518
8,9,12,0.9874710079044181,0.18051989766538992,0.0531566853669028,0.001013339598498348,0.778103839932145,0.03775337268657915,335,0.019689977087084736,0,local-sim,0.09274760014524151,0.09854280597014925,0,0.788342447761194,0.0,0,-0.10119797811118098
8,9,12,0.9874710079044181,0.18051989766538992,0.0531566853669028,0.001013339598498348,0.778103839932145,0.03775337268657915,335,0.019689977087084736,0,fallback,0.20058353740465842,0.025,0,0.2,0.0,0,-0.2027273717218229
8,10,12,1.1861119585836546,0.749937081689478,0.05533669702902414,0.0026360203195797895,2.3530318657550198,0.11364073178664179,3,0.019148630970528036,0,invoke-QPU,0.07267614238554805,1.0418138394432173,0,5.5120000000000005,0.000512,0,-0.24974062948532622
8,10,12,1.1861119585836546,0.749937081689478,0.05533669702902414,0.0026360203195797895,2.3530318657550198,0.11364073178664179,3,0.019148630970528036,0,remote-sim,0.06482737961303983,0.12736463672471496,0,31.84115918117874,1.2736463672471497e-06,0,-0.270411827539611
8,10,12,1.1861119585836546,0.749937081689478,0.05533669702902414,0.0026360203195797895,2.3530318657550198,0.11364073178664179,3,0.019148630970528036,0,local-sim,0.09331229556430369,0.12497066666666667,0,0.9997653333333334,0.0,0,-0.11351264557616816
8,10,12,1.1861119585836546,0.749937081689478,0.05533669702902414,0.0026360203195797895,2.3530318657550198,0.11364073178664179,3,0.019148630970528036,0,fallback,0.1925546289492295,0.025,0,0.2,0.0,0,-0.19659564724389555
8,11,12,0.8663188766760119,0.22964981380597108,0.023803519786240904,0.0011962114472286213,0.9956914355449482,0.07892757881646759,179,0.032035979400178966,0,invoke-QPU,0.08174985869010253,0.361377691600448,0,5.5120000000000005,0.000512,0,-0.16894452492641
8,11,12,0.8663188766760119,0.22964981380597108,0.023803519786240904,0.0011962114472286213,0.9956914355449482,0.07892757881646759,179,0.032035979400178966,0,remote-sim,0.06290550147322638,0.047910945181420354,0,11.977736295355088,4.791094518142036e-07,0,-0.13857736961992562
8,11,12,0.8663188766760119,0.22964981380597108,0.023803519786240904,0.0011962114472286213,0.9956914355449482,0.07892757881646759,179,0.032035979400178966,0,local-sim,0.09888477638959857,0.09875092737430168,0,0.7900074189944134,0.0,0,-0.11141899250709951
8,11,12,0.8663188766760119,0.22964981380597108,0.023803519786240904,0.0011962114472286213,0.9956914355449482,0.07892757881646759,179,0.032035979400178966,0,fallback,0.19996369351931007,0.025,0,0.2,0.0,0,-0.20313688298972177
8,12,12,1.1390253507029466,0.6402514975341351,0.08103495965918972,0.000178151363671276,1.0187582081887363,0.07368149130708691,1,0.012813333624245063,0,invoke-QPU,0.05806426733823376,1.1425563765117044,0,5.5120000000000005,0.000512,1,-2.2009215250620375
8,12,12,1.1390253507029466,0.6402514975341351,0.08103495965918972,0.000178151363671276,1.0187582081887363,0.07368149130708691,1,0.012813333624245063,0,remote-sim,0.06787264715355225,0.21209449531837943,0,53.023623829594854,2.1209449531837945e-06,0,-0.4017478760918627
8,12,12,1.1390253507029466,0.6402514975341351,0.08103495965918972,0.000178151363671276,1.0187582081887363,0.07368149130708691,1,0.012813333624245063,0,local-sim,0.09747770003052307,0.17830400000000002,0,1.4264320000000001,0.0,0,-0.11917399665654191
8,12,12,1.1390253507029466,0.6402514975341351,0.08103495965918972,0.000178151363671276,1.0187582081887363,0.07368149130708691,1,0.012813333624245063,0,fallback,0.20665906701765185,0.025,0,0.2,0.0,0,-0.20970110430032904
8,13,12,0.7592524470575763,0.3200807477369874,0.026632541835856005,0.0008502024383183888,3.982458848335959,0.11727309816296112,58,0.014294382493804807,0,invoke-QPU,0.05132926685085741,0.46262664910662443,0,5.5120000000000005,0.000512,0,-0.16425492728434032
8,13,12,0.7592524470575763,0.3200807477369874,0.026632541835856005,0.0008502024383183888,3.982458848335959,0.11727309816296112,58,0.014294382493804807,0,remote-sim,0.06352114869626777,0.05415172863722925,0,13.537932159307314,5.415172863722925e-07,0,-0.15112635850459807
8,13,12,0.7592524470575763,0.3200807477369874,0.026632541835856005,0.0008502024383183888,3.982458848335959,0.11727309816296112,58,0.014294382493804807,0,local-sim,0.08771544056559948,0.0996833103448276,0,0.7974664827586208,0.0,0,-0.10419041010142908
8,13,12,0.7592524470575763,0.3200807477369874,0.026632541835856005,0.0008502024383183888,3.982458848335959,0.11727309816296112,58,0.014294382493804807,0,fallback,0.17531483864019656,0.025,0,0.2,0.0,0,-0.1794466660942706
8,14,12,0.7473171578028159,0.8606616289099716,0.042028848448552224,0.0022827822875853185,0.9286252135007046,0.09199974475181456,3,0.00891693915486783,0,invoke-QPU,0.043788592979110155,1.112614840922295,0,5.5120000000000005,0.000512,1,-2.204820874351042
8,14,12,0.7473171578028159,0.8606616289099716,0.042028848448552224,0.0022827822875853185,0.9286252135007046,0.09199974475181456,3,0.00891693915486783,0,remote-sim,0.05739864023967214,0.10074893956377111,0,25.187234890942776,1.0074893956377113e-06,0,-0.2178413007789936
8,14,12,0.7473171578028159,0.8606616289099716,0.042028848448552224,0.0022827822875853185,0.9286252135007046,0.09199974475181456,3,0.00891693915486783,0,local-sim,0.0909994651066539,0.12497066666666667,0,0.9997653333333334,0.0,0,-0.10849532654145133
8,14,12,0.7473171578028159,0.8606616289099716,0.042028848448552224,0.0022827822875853185,0.9286252135007046,0.09199974475181456,3,0.00891693915486783,0,fallback,0.19315478081977094,0.025,0,0.2,0.0,0,-0.19665477443856633
8,15,12,0.6748660980357146,0.7184260497817092,0.030028233939732796,0.0014136852175706972,1.7322062237677405,0.10846819038001225,2,0.011257212157763605,0,invoke-QPU,0.045468585571786735,0.9677107516009076,0,5.5120000000000005,0.000512,0,-0.20910641960921872
8,15,12,0.6748660980357146,0.7184260497817092,0.030028233939732796,0.0014136852175706972,1.7322062237677405,0.10846819038001225,2,0.011257212157763605,0,remote-sim,0.05990539884170569,0.08508104387946559,0,21.2702609698664,8.50810438794656e-07,0,-0.19679809204809187
8,15,12,0.6748660980357146,0.7184260497817092,0.030028233939732796,0.0014136852175706972,1.7322062237677405,0.10846819038001225,2,0.011257212157763605,0,local-sim,0.08278914731474801,0.138304,0,1.106432,0.0,0,-0.10442932391706522
8,15,12,0.6748660980357146,0.7184260497817092,0.030028233939732796,0.0014136852175706972,1.7322062237677405,0.10846819038001225,2,0.011257212157763605,0,fallback,0.18494004161173444,0.025,0,0.2,0.0,0,-0.18885174637123475
8,16,12,1.101513102618092,0.43828980906019765,0.06422507760093348,0.00014537996927441518,11.945070322831508,0.1086458313417819,2,0.014824945187378464,0,invoke-QPU,0.06118755451826682,0.7901650418629981,0,5.5120000000000005,0.000512,0,-0.20570769238868614
8,16,12,1.101513102618092,0.43828980906019765,0.06422507760093348,0.00014537996927441518,11.945070322831508,0.1086458313417819,2,0.014824945187378464,0,remote-sim,0.06983269719156567,0.15347473120186694,0,38.368682800466736,1.5347473120186697e-06,0,-0.31679592112135035
8,16,12,1.101513102618092,0.43828980906019765,0.06422507760093348,0.00014537996927441518,11.945070322831508,0.1086458313417819,2,0.014824945187378464,0,local-sim,0.09839342942143497,0.138304,0,1.106432,0.0,0,-0.12005817447932877
8,16,12,1.101513102618092,0.43828980906019765,0.06422507760093348,0.00014537996927441518,11.945070322831508,0.1086458313417819,2,0.014824945187378464,0,fallback,0.21289468236559486,0.025,0,0.2,0.0,0,-0.2168108281491394
8,17,12,0.9670823037024636,0.08269966704364248,0.03633385496339846,0.0003377273773200414,4.9004955058729704,0.04045188089119707,283,0.012397158037002153,0,invoke-QPU,0.053374115929998106,0.25160794571475664,0,5.5120000000000005,0.000512,0,-0.12222413058133022
8,17,12,0.9670823037024636,0.08269966704364248,0.03633385496339846,0.0003377273773200414,4.9004955058729704,0.04045188089119707,283,0.012397158037002153,0,remote-sim,0.06930696616312426,0.0728689643720266,0,18.21724109300665,7.28689643720266e-07,0,-0.18159453387079227
8,17,12,0.9670823037024636,0.08269966704364248,0.03633385496339846,0.0003377273773200414,4.9004955058729704,0.04045188089119707,283,0.012397158037002153,0,local-sim,0.09731962973005057,0.09858668551236749,0,0.7886934840989399,0.0,0,-0.1060398074944484
8,17,12,0.9670823037024636,0.08269966704364248,0.03633385496339846,0.0003377273773200414,4.9004955058729704,0.04045188089119707,283,0.012397158037002153,0,fallback,0.19435316751587112,0.025,0,0.2,0.0,0,-0.19656446453815105
8,18,12,1.0217857400531134,1.0621541113846518,0.05568116389629713,0.00018801674452464113,0.4960395344370721,0.09568367509906135,3,0.014384334557360308,0,invoke-QPU,0.05824966032873566,1.3550642697402098,0,5.5120000000000005,0.000512,1,-2.2465791896529046
8,18,12,1.0217857400531134,1.0621541113846518,0.05568116389629713,0.00018801674452464113,0.4960395344370721,0.09568367509906135,3,0.014384334557360308,0,remote-sim,0.06817170031044956,0.12805357045926094,0,32.01339261481524,1.2805357045926094e-06,0,-0.27256871901566926
8,18,12,1.0217857400531134,1.0621541113846518,0.05568116389629713,0.00018801674452464113,0.4960395344370721,0.09568367509906135,3,0.014384334557360308,0,local-sim,0.09921409172124562,0.12497066666666667,0,0.9997653333333334,0.0,0,-0.11717033638749205
8,18,12,1.0217857400531134,1.0621541113846518,0.05568116389629713,0.00018801674452464113,0.4960395344370721,0.09568367509906135,3,0.014384334557360308,0,fallback,0.20146810178429406,0.025,0,0.2,0.0,0,-0.20506019366177058
8,19,12,0.971081674464575,0.241281103026833,0.02985235926519525,0.0017643838228457594,0.8302275001900511,0.10462094961006313,1,0.014818959212811358,0,invoke-QPU,0.057696541560338876,0.5900381808224189,0,5.5120000000000005,0.000512,0,-0.17809889634417447
8,19,12,0.971081674464575,0.241281103026833,0.02985235926519525,0.0017643838228457594,0.8302275001900511,0.10462094961006313,1,0.014818959212811358,0,remote-sim,0.06470216394266351,0.1097292945303905,0,27.432323632597626,1.097292945303905e-06,0,-0.24083095337932622
8,19,12,0.971081674464575,0.241281103026833,0.02985235926519525,0.0017643838228457594,0.8302275001900511,0.10462094961006313,1,0.014818959212811358,0,local-sim,0.10271022899005071,0.17830400000000002,0,1.4264320000000001,0.0,0,-0.1299231547893234
8,19,12,0.971081674464575,0.241281103026833,0.02985235926519525,0.0017643838228457594,0.8302275001900511,0.10462094961006313,1,0.014818959212811358,0,fallback,0.18880426153292645,0.025,0,0.2,0.0,0,-0.19261978527317805
8,20,12,1.3495723867218803,0.8139544205957807,0.0355291471434952,0.00028353923909325894,2.070619969344819,0.09149738317657392,15,0.016194820327556727,0,invoke-QPU,0.07113473423276746,0.9930751953595996,0,5.5120000000000005,0.000512,0,-0.22067051590573578
8,20,12,1.3495723867218803,0.8139544205957807,0.0355291471434952,0.00028353923909325894,2.070619969344819,0.09149738317657392,15,0.016194820327556727,0,remote-sim,0.07121586833552762,0.07441620362032372,0,18.604050905080932,7.441620362032373e-07,0,-0.1896862697650181
8,20,12,1.3495723867218803,0.8139544205957807,0.0355291471434952,0.00028353923909325894,2.070619969344819,0.09149738317657392,15,0.016194820327556727,0,local-sim,0.0935190031480911,0.10363733333333333,0,0.8290986666666667,0.0,0,-0.10797613994748942
8,20,12,1.3495723867218803,0.8139544205957807,0.0355291471434952,0.00028353923909325894,2.070619969344819,0.09149738317657392,15,0.016194820327556727,0,fallback,0.2242063788322487,0.025,0,0.2,0.0,0,-0.22769381341166306
8,21,12,1.2183253861202183,0.43098521078781343,0.03173290681640701,0.003716846979669132,1.3788008946378045,0.04310198153133535,8,0.0059273536190189244,0,invoke-QPU,0.04479238774899265,0.6103839312370345,0,5.5120000000000005,0.000512,0,-0.12977314468019518
8,21,12,1.2183253861202183,0.43098521078781343,0.03173290681640701,0.003716846979669132,1.3788008946378045,0.04310198153133535,8,0.0059273536190189244,0,remote-sim,0.06906392697444932,0.06974038963281402,0,17.435097408203507,6.974038963281403e-07,0,-0.17671533060442846
8,21,12,1.2183253861202183,0.43098521078781343,0.03173290681640701,0.003716846979669132,1.3788008946378045,0.04310198153133535,8,0.0059273536190189244,0,local-sim,0.09043063285978188,0.108304,0,0.866432,0.0,0,-0.10029734186755163
8,21,12,1.2183253861202183,0.43098521078781343,0.03173290681640701,0.003716846979669132,1.3788008946378045,0.04310198153133535,8,0.0059273536190189244,0,fallback,0.213045333397901,0.025,0,0.2,0.0,0,-0.21532288293618437
8,22,12,0.9297157933309695,0.10837742058738518,0.036251419883789625,0.003423708998260966,3.186691052272085,0.10662222803289069,38,0.016055966378927804,0,invoke-QPU,0.05866325998860493,0.28159483813349095,0,5.5120000000000005,0.000512,0,-0.14735952903295896
8,22,12,0.9297157933309695,0.10837742058738518,0.036251419883789625,0.003423708998260966,3.186691052272085,0.10662222803289069,38,0.016055966378927804,0,remote-sim,0.06339210954782787,0.07384320524126346,0,18.460801310315865,7.384320524126346e-07,0,-0.18206716608025725
8,22,12,0.9297157933309695,0.10837742058738518,0.036251419883789625,0.003423708998260966,3.186691052272085,0.10662222803289069,38,0.016055966378927804,0,local-sim,0.09262312569928871,0.10040926315789474,0,0.8032741052631579,0.0,0,-0.10814862968390324
8,22,12,0.9297157933309695,0.10837742058738518,0.036251419883789625,0.003423708998260966,3.186691052272085,0.10662222803289069,38,0.016055966378927804,0,fallback,0.1995455867735225,0.025,0,0.2,0.0,0,-0.20341114247434477
8,23,12,0.9416750464880959,2.2308504541270744,0.018617170041262385,0.0026158342829591843,7.747403104294237,0.06940688143502442,13,0.0069709763561180025,0,invoke-QPU,0.043609696124767214,2.361286579635477,0,5.5120000000000005,0.000512,0,-0.26617123379164115
8,23,12,0.9416750464880959,2.2308504541270744,0.018617170041262385,0.0026158342829591843,7.747403104294237,0.06940688143502442,13,0.0069709763561180025,0,remote-sim,0.06332414671518077,0.041105069928678614,0,10.276267482169654,4.1105069928678615e-07,0,-0.12785527885808123
8,23,12,0.9416750464880959,2.2308504541270744,0.018617170041262385,0.0026158342829591843,7.747403104294237,0.06940688143502442,13,0.0069709763561180025,0,local-sim,0.09630030769479149,0.10445784615384615,0,0.8356627692307692,0.0,0,-0.10856437765313413
8,23,12,0.9416750464880959,2.2308504541270744,0.018617170041262385,0.0026158342829591843,7.747403104294237,0.06940688143502442,13,0.0069709763561180025,0,fallback,0.1935298592843652,0.025,0,0.2,0.0,0,-0.19646503132024082
8,24,12,1.2260487090607444,0.17733019287094495,1.10072769552743,0.26667579380259665,0.7520673521920518,0.11876505483150332,616,0.008532098638819605,1,invoke-QPU,0.05062316939224719,3.5390379547779105,1,5.5120000000000005,0.000512,1,-7.529609206142217
8,24,12,1.2260487090607444,0.17733019287094495,1.10072769552743,0.26667579380259665,0.7520673521920518,0.11876505483150332,616,0.008532098638819605,1,remote-sim,0.06690786435853553,2.201561135886029,1,550.3902839715072,2.201561135886029e-05,1,-10.631818877773933
8,24,12,1.2260487090607444,0.17733019287094495,1.10072769552743,0.26667579380259665,0.7520673521920518,0.11876505483150332,616,0.008532098638819605,1,local-sim,0.09680727875714043,0.09843387012987014,0,0.7874709610389611,0.0,0,-0.1132226085066253
8,24,12,1.2260487090607444,0.17733019287094495,1.10072769552743,0.26667579380259665,0.7520673521920518,0.11876505483150332,616,0.008532098638819605,1,fallback,0.21140863433730794,0.025,0,0.2,0.0,0,-0.21557776070809553
8,25,12,0.9908230726081644,0.4404296710952994,1.2718203798367527,0.3256397900429237,2.189200573834445,0.08026289402630238,4,0.009521214634727602,1,invoke-QPU,0.048774696503997225,4.365090810605557,1,5.5120000000000005,0.000512,1,-7.457801517650817
8,25,12,0.9908230726081644,0.4404296710952994,1.2718203798367527,0.3256397900429237,2.189200573834445,0.08026289402630238,4,0.009521214634727602,1,remote-sim,0.06885658573075108,2.5561653356735055,0,639.0413339183764,2.5561653356735055e-05,1,-6.1095478993597165
8,25,12,0.9908230726081644,0.4404296710952994,1.2718203798367527,0.3256397900429237,2.189200573834445,0.08026289402630238,4,0.009521214634727602,1,local-sim,0.09415319474128561,0.118304,0,0.946432,0.0,0,-0.10932720815617329
8,25,12,0.9908230726081644,0.4404296710952994,1.2718203798367527,0.3256397900429237,2.189200573834445,0.08026289402630238,4,0.009521214634727602,1,fallback,0.2010314059410588,0.025,0,0.2,0.0,0,-0.2042379782917164
8,26,12,1.0396667521164977,0.1282418821833237,0.06342329586171136,0.0007047809825609016,0.9109106804727228,0.06784973955518041,371,0.006223953796049019,0,invoke-QPU,0.04344129414441108,0.37825085332640923,0,5.5120000000000005,0.000512,0,-0.12777751602913268
8,26,12,1.0396667521164977,0.1282418821833237,0.06342329586171136,0.0007047809825609016,0.9109106804727228,0.06784973955518041,371,0.006223953796049019,0,remote-sim,0.06527987932940375,0.1270059386129106,0,31.75148465322765,1.270059386129106e-06,0,-0.2644696100749233
8,26,12,1.0396667521164977,0.1282418821833237,0.06342329586171136,0.0007047809825609016,0.9109106804727228,0.06784973955518041,371,0.006223953796049019,0,local-sim,0.09238516205403555,0.0985196334231806,0,0.7881570673854448,0.0,0,-0.10379863592718286
8,26,12,1.0396667521164977,0.1282418821833237,0.06342329586171136,0.0007047809825609016,0.9109106804727228,0.06784973955518041,371,0.006223953796049019,0,fallback,0.1910289534385709,0.025,0,0.2,0.0,0,-0.19392519692745042
8,27,12,0.7578763338549231,0.339545834358863,1.9489625823330852,0.0821027495634635,2.0802159769214805,0.03596289706870235,32,0.012003466977367712,1,invoke-QPU,0.048168644436621444,6.251883581358118,0,5.5120000000000005,0.000512,1,-2.3316764901585136
8,27,12,0.7578763338549231,0.339545834358863,1.9489625823330852,0.0821027495634635,2.0802159769214805,0.03596289706870235,32,0.012003466977367712,1,remote-sim,0.06086247488213552,3.89951224066617,1,974.8780601665426,3.8995122406661706e-05,1,-13.052318349330946
8,27,12,0.7578763338549231,0.339545834358863,1.9489625823330852,0.0821027495634635,2.0802159769214805,0.03596289706870235,32,0.012003466977367712,1,local-sim,0.09681621062169915,0.100804,0,0.806432,0.0,0,-0.10528000649781262
8,27,12,0.7578763338549231,0.339545834358863,1.9489625823330852,0.0821027495634635,2.0802159769214805,0.03596289706870235,32,0.012003466977367712,1,fallback,0.1870843916786006,0.025,0,0.2,0.0,0,-0.18918346410531817
8,28,12,1.0987644084554256,0.5924816614079391,0.060933159910679505,0.0039044757247800703,0.5488394055958976,0.03740487305560959,123,0.0076626372681200105,0,invoke-QPU,0.046948765642386384,0.8361071574001402,0,5.5120000000000005,0.000512,1,-2.136895247725825
